Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
07/13/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/14/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/15/2023,AQS,370210030,1,0.027,ppm,25,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/16/2023,AQS,370210030,1,0.043,ppm,40,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/17/2023,AQS,370210030,1,0.053,ppm,49,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/18/2023,AQS,370210030,1,0.047,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/19/2023,AQS,370210030,1,0.034,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/20/2023,AQS,370210030,1,0.017,ppm,16,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/21/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/22/2023,AQS,370210030,1,0.04,ppm,37,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/23/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/24/2023,AQS,370210030,1,0.046,ppm,43,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/25/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/26/2023,AQS,370210030,1,0.044,ppm,41,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/27/2023,AQS,370210030,1,0.048,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/28/2023,AQS,370210030,1,0.04,ppm,37,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/29/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/30/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
07/31/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/01/2023,AQS,370210030,1,0.046,ppm,43,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/02/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/03/2023,AQS,370210030,1,0.02,ppm,19,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/04/2023,AQS,370210030,1,0.04,ppm,37,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/05/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/06/2023,AQS,370210030,1,0.031,ppm,29,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/07/2023,AQS,370210030,1,0.03,ppm,28,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/08/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/09/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/10/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/11/2023,AQS,370210030,1,0.028,ppm,26,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/12/2023,AQS,370210030,1,0.032,ppm,30,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/13/2023,AQS,370210030,1,0.037,ppm,34,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/14/2023,AQS,370210030,1,0.028,ppm,26,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/15/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/16/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/17/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/18/2023,AQS,370210030,1,0.044,ppm,41,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/19/2023,AQS,370210030,1,0.04,ppm,37,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/20/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/21/2023,AQS,370210030,1,0.043,ppm,40,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/22/2023,AQS,370210030,1,0.048,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/23/2023,AQS,370210030,1,0.059,ppm,64,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/24/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/25/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/26/2023,AQS,370210030,1,0.05,ppm,46,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/27/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/28/2023,AQS,370210030,1,0.03,ppm,28,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/29/2023,AQS,370210030,1,0.026,ppm,24,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/30/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
08/31/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/01/2023,AQS,370210030,1,0.044,ppm,41,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/02/2023,AQS,370210030,1,0.046,ppm,43,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/03/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/04/2023,AQS,370210030,1,0.037,ppm,34,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/05/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/06/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/07/2023,AQS,370210030,1,0.034,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/08/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/09/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/10/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/11/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/12/2023,AQS,370210030,1,0.031,ppm,29,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/13/2023,AQS,370210030,1,0.036,ppm,33,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/14/2023,AQS,370210030,1,0.036,ppm,33,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/15/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/16/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/17/2023,AQS,370210030,1,0.034,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/18/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/19/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/20/2023,AQS,370210030,1,0.044,ppm,41,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/21/2023,AQS,370210030,1,0.047,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/22/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/23/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/24/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/25/2023,AQS,370210030,1,0.033,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/26/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/27/2023,AQS,370210030,1,0.023,ppm,21,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/28/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/29/2023,AQS,370210030,1,0.043,ppm,40,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
09/30/2023,AQS,370210030,1,0.046,ppm,43,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/01/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/02/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/03/2023,AQS,370210030,1,0.047,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/04/2023,AQS,370210030,1,0.047,ppm,44,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/05/2023,AQS,370210030,1,0.05,ppm,46,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/06/2023,AQS,370210030,1,0.045,ppm,42,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/07/2023,AQS,370210030,1,0.032,ppm,30,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/08/2023,AQS,370210030,1,0.034,ppm,31,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/09/2023,AQS,370210030,1,0.024,ppm,22,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/10/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/11/2023,AQS,370210030,1,0.019,ppm,18,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/12/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/13/2023,AQS,370210030,1,0.049,ppm,45,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/14/2023,AQS,370210030,1,0.037,ppm,34,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/15/2023,AQS,370210030,1,0.03,ppm,28,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/16/2023,AQS,370210030,1,0.025,ppm,23,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/17/2023,AQS,370210030,1,0.026,ppm,24,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/18/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/19/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/20/2023,AQS,370210030,1,0.036,ppm,33,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/21/2023,AQS,370210030,1,0.038,ppm,35,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/22/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/23/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/24/2023,AQS,370210030,1,0.049,ppm,45,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/25/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/26/2023,AQS,370210030,1,0.041,ppm,38,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/27/2023,AQS,370210030,1,0.042,ppm,39,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/28/2023,AQS,370210030,1,0.037,ppm,34,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/29/2023,AQS,370210030,1,0.039,ppm,36,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/30/2023,AQS,370210030,1,0.031,ppm,29,Bent Creek,17,100.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
10/31/2023,AQS,370210030,1,0.035,ppm,32,Bent Creek,15,88.0000,44201,Ozone,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.500102002749,-82.5998603096712
